positive_images/-_0.png  1  0  0  28  28
positive_images/-_1.png  1  0  0  28  28
positive_images/-_10.png  1  0  0  28  28
positive_images/-_11.png  1  0  0  28  28
positive_images/-_12.png  1  0  0  28  28
positive_images/-_13.png  1  0  0  28  28
positive_images/-_14.png  1  0  0  28  28
positive_images/-_15.png  1  0  0  28  28
positive_images/-_16.png  1  0  0  28  28
positive_images/-_17.png  1  0  0  28  28
positive_images/-_18.png  1  0  0  28  28
positive_images/-_19.png  1  0  0  28  28
positive_images/-_2.png  1  0  0  28  28
positive_images/-_20.png  1  0  0  28  28
positive_images/-_21.png  1  0  0  28  28
positive_images/-_22.png  1  0  0  28  28
positive_images/-_23.png  1  0  0  28  28
positive_images/-_3.png  1  0  0  28  28
positive_images/-_4.png  1  0  0  28  28
positive_images/-_5.png  1  0  0  28  28
positive_images/-_6.png  1  0  0  28  28
positive_images/-_7.png  1  0  0  28  28
positive_images/-_8.png  1  0  0  28  28
positive_images/-_9.png  1  0  0  28  28
positive_images/1_0.png  1  0  0  28  28
positive_images/1_1.png  1  0  0  28  28
positive_images/1_10.png  1  0  0  28  28
positive_images/1_11.png  1  0  0  28  28
positive_images/1_12.png  1  0  0  28  28
positive_images/1_13.png  1  0  0  28  28
positive_images/1_14.png  1  0  0  28  28
positive_images/1_15.png  1  0  0  28  28
positive_images/1_16.png  1  0  0  28  28
positive_images/1_17.png  1  0  0  28  28
positive_images/1_18.png  1  0  0  28  28
positive_images/1_19.png  1  0  0  28  28
positive_images/1_2.png  1  0  0  28  28
positive_images/1_20.png  1  0  0  28  28
positive_images/1_21.png  1  0  0  28  28
positive_images/1_22.png  1  0  0  28  28
positive_images/1_23.png  1  0  0  28  28
positive_images/1_3.png  1  0  0  28  28
positive_images/1_4.png  1  0  0  28  28
positive_images/1_5.png  1  0  0  28  28
positive_images/1_6.png  1  0  0  28  28
positive_images/1_7.png  1  0  0  28  28
positive_images/1_8.png  1  0  0  28  28
positive_images/1_9.png  1  0  0  28  28
positive_images/4_0.png  1  0  0  28  28
positive_images/4_1.png  1  0  0  28  28
positive_images/4_10.png  1  0  0  28  28
positive_images/4_11.png  1  0  0  28  28
positive_images/4_12.png  1  0  0  28  28
positive_images/4_13.png  1  0  0  28  28
positive_images/4_14.png  1  0  0  28  28
positive_images/4_15.png  1  0  0  28  28
positive_images/4_16.png  1  0  0  28  28
positive_images/4_17.png  1  0  0  28  28
positive_images/4_18.png  1  0  0  28  28
positive_images/4_19.png  1  0  0  28  28
positive_images/4_2.png  1  0  0  28  28
positive_images/4_20.png  1  0  0  28  28
positive_images/4_21.png  1  0  0  28  28
positive_images/4_22.png  1  0  0  28  28
positive_images/4_23.png  1  0  0  28  28
positive_images/4_3.png  1  0  0  28  28
positive_images/4_4.png  1  0  0  28  28
positive_images/4_5.png  1  0  0  28  28
positive_images/4_6.png  1  0  0  28  28
positive_images/4_7.png  1  0  0  28  28
positive_images/4_8.png  1  0  0  28  28
positive_images/4_9.png  1  0  0  28  28
positive_images/5_0.png  1  0  0  28  28
positive_images/5_1.png  1  0  0  28  28
positive_images/5_10.png  1  0  0  28  28
positive_images/5_11.png  1  0  0  28  28
positive_images/5_12.png  1  0  0  28  28
positive_images/5_13.png  1  0  0  28  28
positive_images/5_14.png  1  0  0  28  28
positive_images/5_15.png  1  0  0  28  28
positive_images/5_16.png  1  0  0  28  28
positive_images/5_17.png  1  0  0  28  28
positive_images/5_18.png  1  0  0  28  28
positive_images/5_19.png  1  0  0  28  28
positive_images/5_2.png  1  0  0  28  28
positive_images/5_20.png  1  0  0  28  28
positive_images/5_21.png  1  0  0  28  28
positive_images/5_22.png  1  0  0  28  28
positive_images/5_23.png  1  0  0  28  28
positive_images/5_3.png  1  0  0  28  28
positive_images/5_4.png  1  0  0  28  28
positive_images/5_5.png  1  0  0  28  28
positive_images/5_6.png  1  0  0  28  28
positive_images/5_7.png  1  0  0  28  28
positive_images/5_8.png  1  0  0  28  28
positive_images/5_9.png  1  0  0  28  28
positive_images/8_0.png  1  0  0  28  28
positive_images/8_1.png  1  0  0  28  28
positive_images/8_10.png  1  0  0  28  28
positive_images/8_11.png  1  0  0  28  28
positive_images/8_12.png  1  0  0  28  28
positive_images/8_13.png  1  0  0  28  28
positive_images/8_14.png  1  0  0  28  28
positive_images/8_15.png  1  0  0  28  28
positive_images/8_16.png  1  0  0  28  28
positive_images/8_17.png  1  0  0  28  28
positive_images/8_18.png  1  0  0  28  28
positive_images/8_19.png  1  0  0  28  28
positive_images/8_2.png  1  0  0  28  28
positive_images/8_20.png  1  0  0  28  28
positive_images/8_21.png  1  0  0  28  28
positive_images/8_22.png  1  0  0  28  28
positive_images/8_23.png  1  0  0  28  28
positive_images/8_3.png  1  0  0  28  28
positive_images/8_4.png  1  0  0  28  28
positive_images/8_5.png  1  0  0  28  28
positive_images/8_6.png  1  0  0  28  28
positive_images/8_7.png  1  0  0  28  28
positive_images/8_8.png  1  0  0  28  28
positive_images/8_9.png  1  0  0  28  28
positive_images/9_0.png  1  0  0  28  28
positive_images/9_1.png  1  0  0  28  28
positive_images/9_10.png  1  0  0  28  28
positive_images/9_11.png  1  0  0  28  28
positive_images/9_12.png  1  0  0  28  28
positive_images/9_13.png  1  0  0  28  28
positive_images/9_14.png  1  0  0  28  28
positive_images/9_15.png  1  0  0  28  28
positive_images/9_16.png  1  0  0  28  28
positive_images/9_17.png  1  0  0  28  28
positive_images/9_18.png  1  0  0  28  28
positive_images/9_19.png  1  0  0  28  28
positive_images/9_2.png  1  0  0  28  28
positive_images/9_20.png  1  0  0  28  28
positive_images/9_21.png  1  0  0  28  28
positive_images/9_22.png  1  0  0  28  28
positive_images/9_23.png  1  0  0  28  28
positive_images/9_3.png  1  0  0  28  28
positive_images/9_4.png  1  0  0  28  28
positive_images/9_5.png  1  0  0  28  28
positive_images/9_6.png  1  0  0  28  28
positive_images/9_7.png  1  0  0  28  28
positive_images/9_8.png  1  0  0  28  28
positive_images/9_9.png  1  0  0  28  28
positive_images/_0.png  1  0  0  28  28
positive_images/_1.png  1  0  0  28  28
positive_images/_10.png  1  0  0  28  28
positive_images/_11.png  1  0  0  28  28
positive_images/_12.png  1  0  0  28  28
positive_images/_13.png  1  0  0  28  28
positive_images/_14.png  1  0  0  28  28
positive_images/_15.png  1  0  0  28  28
positive_images/_16.png  1  0  0  28  28
positive_images/_17.png  1  0  0  28  28
positive_images/_18.png  1  0  0  28  28
positive_images/_19.png  1  0  0  28  28
positive_images/_2.png  1  0  0  28  28
positive_images/_20.png  1  0  0  28  28
positive_images/_21.png  1  0  0  28  28
positive_images/_22.png  1  0  0  28  28
positive_images/_23.png  1  0  0  28  28
positive_images/_3.png  1  0  0  28  28
positive_images/_4.png  1  0  0  28  28
positive_images/_5.png  1  0  0  28  28
positive_images/_6.png  1  0  0  28  28
positive_images/_7.png  1  0  0  28  28
positive_images/_8.png  1  0  0  28  28
positive_images/_9.png  1  0  0  28  28
positive_images/__0.png  1  0  0  28  28
positive_images/__1.png  1  0  0  28  28
positive_images/__10.png  1  0  0  28  28
positive_images/__11.png  1  0  0  28  28
positive_images/__12.png  1  0  0  28  28
positive_images/__13.png  1  0  0  28  28
positive_images/__14.png  1  0  0  28  28
positive_images/__15.png  1  0  0  28  28
positive_images/__16.png  1  0  0  28  28
positive_images/__17.png  1  0  0  28  28
positive_images/__18.png  1  0  0  28  28
positive_images/__19.png  1  0  0  28  28
positive_images/__2.png  1  0  0  28  28
positive_images/__20.png  1  0  0  28  28
positive_images/__21.png  1  0  0  28  28
positive_images/__22.png  1  0  0  28  28
positive_images/__23.png  1  0  0  28  28
positive_images/__3.png  1  0  0  28  28
positive_images/__4.png  1  0  0  28  28
positive_images/__5.png  1  0  0  28  28
positive_images/__6.png  1  0  0  28  28
positive_images/__7.png  1  0  0  28  28
positive_images/__8.png  1  0  0  28  28
positive_images/__9.png  1  0  0  28  28
